# trial, step, v_x_car, v_y_car, x_car, y_car, v_x_ped_0,v_y_ped_0,x_ped_0,y_ped_0,a_x_0,a_y_0,noise_v_x_0,noise_v_y_0,noise_x_0,noise_y_0,reward
0.000000000000000000e+00,0.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.388300000000000267e+01,0.000000000000000000e+00,-4.506520803580261331e-02,8.563862630915377583e-01,-5.022532604017900804e-01,-3.907180686845423079e+00,-4.506520803580261192e-01,-1.436137369084622639e+00,-2.859123925756231754e-01,8.234023840013057205e-01,1.051898884494830266e+00,-1.919634529431655912e+00,-2.487240591246098198e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.276600000000000534e+01,0.000000000000000000e+00,-2.398991051408504716e-01,8.707225388659011189e-01,-5.165014760606226885e-01,-3.820825246747550974e+00,-1.948338971050478596e+00,1.433627577436333289e-01,-1.625278936178473188e+00,4.901986422530597576e-01,3.819214631087574086e-01,6.656834716843478272e-01,-1.858571542535761845e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.164900000000000446e+01,0.000000000000000000e+00,-2.058222218430156847e-01,1.057929234756515235e+00,-5.387875424098159671e-01,-3.724392658066430162e+00,3.407688329783478132e-01,1.872066958906142276e+00,5.734738455728815021e-01,-9.462395166726395024e-01,-2.813765459916083844e-01,7.366043256817769169e-01,-2.466324995149870247e+00
0.000000000000000000e+00,3.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.053200000000000358e+01,0.000000000000000000e+00,-2.478498826863782534e-01,9.333621748608076363e-01,-5.614711476362856946e-01,-3.624828087585564074e+00,-4.202766084336255203e-01,-1.245670598957075326e+00,-1.906006775727545399e+00,-1.450738144965093790e+00,-6.050876142614018960e-01,-1.865595587223857432e+00,-2.407596761976809496e+00
0.000000000000000000e+00,4.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.941500000000000270e+01,0.000000000000000000e+00,-2.560866343590731398e-01,7.931823479822792677e-01,-5.866679734885582587e-01,-3.538500861443409917e+00,-8.236751672694866966e-02,-1.401798268785283685e+00,-2.088949715167982557e+00,-1.058033106017439995e-01,-1.213983208187858542e+00,-1.620326913925178580e+00,-2.407198423248774422e+00
0.000000000000000000e+00,5.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.829800000000000182e+01,0.000000000000000000e+00,-2.550784989266788316e-01,7.552819317366059604e-01,-6.122262301528458295e-01,-3.461077647457465822e+00,1.008135432394308140e-02,-3.790041624567336287e-01,-1.355526308562837956e+00,1.315388484838289296e+00,1.965842053329381889e-01,-1.373620018785927765e+00,-1.838372640735827623e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.718100000000000094e+01,0.000000000000000000e+00,-3.247208279797731412e-01,4.681938540609405508e-01,-6.412161964981684115e-01,-3.399903858167588666e+00,-6.964232905309430954e-01,-2.870880776756653763e+00,-2.776373443320224510e+00,-6.639027834228559966e-02,5.221274111031088960e-01,9.777266983953758483e-03,-2.463092325187951737e+00
0.000000000000000000e+00,7.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.606400000000000006e+01,0.000000000000000000e+00,-4.317744317205894911e-01,5.204926901428166275e-01,-6.790409594831865459e-01,-3.350469530957400632e+00,-1.070536037408163388e+00,5.229883608187612110e-01,7.837378063818480900e-01,1.628564952528566145e+00,-1.377953994971517826e+00,-1.546948762839186697e+00,-2.132603007872138079e+00
0.000000000000000000e+00,8.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.494699999999999918e+01,0.000000000000000000e+00,-6.286607955394321046e-01,5.623513568833309328e-01,-7.320627208461876201e-01,-3.296327328606093232e+00,-1.968863638188425469e+00,4.185866674051432756e-01,1.428872659870651374e-01,-7.025552553889996554e-01,2.860142379215536157e-01,-7.937585197129117809e-01,-1.936882672777385128e+00
0.000000000000000000e+00,9.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.382999999999999829e+01,0.000000000000000000e+00,-7.794226332349020181e-01,4.243345329111296582e-01,-8.024668922849043096e-01,-3.246993034116370413e+00,-1.507618376954698913e+00,-1.380168239722012746e+00,-1.284165208459507435e+00,9.372141767826754066e-03,-3.579276295438329480e-01,-8.147050988065304145e-01,-2.456276633951313126e+00
