# trial, step, v_x_car, v_y_car, x_car, y_car, v_x_ped_0,v_y_ped_0,x_ped_0,y_ped_0,a_x_0,a_y_0,noise_v_x_0,noise_v_y_0,noise_x_0,noise_y_0,reward
0.000000000000000000e+00,0.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.388300000000000267e+01,0.000000000000000000e+00,-2.859843085722476100e-02,1.022300591949923954e+00,-5.014299215428612566e-01,-3.898884970402503924e+00,-2.859843085722476030e-01,2.230059194992396465e-01,-4.045543139249233033e-01,1.581293150303653694e-01,5.748651270209516051e-01,-9.056967175882758569e-01,-1.615726109420225987e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.276600000000000534e+01,0.000000000000000000e+00,-3.578471489204673034e-02,1.000930786632384217e+00,-5.046490788303248376e-01,-3.797723401473388716e+00,-7.186284034821970035e-02,-2.136980531753981394e-01,-1.254570028709563800e+00,2.791702056683009747e-01,-1.027297045000062692e+00,-6.851348738672404792e-01,-1.384493483467726271e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.164900000000000446e+01,0.000000000000000000e+00,-3.179728734238010390e-03,1.004979351995570758e+00,-5.065973010116390229e-01,-3.697427894541990945e+00,3.260498615780871856e-01,4.048565363186504285e-02,-9.630819300952769835e-01,-6.778694641727665005e-01,3.069051622816172387e-01,-3.672335517930625515e-01,-1.280976989892280260e+00
0.000000000000000000e+00,3.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.053200000000000358e+01,0.000000000000000000e+00,4.233698940895273127e-02,1.038367071078720505e+00,-5.046394379779033379e-01,-3.595260573388276537e+00,4.551671814319073750e-01,3.338771908314970838e-01,-1.334470043955725549e+00,-4.484264425469224324e-01,-5.635697776647643487e-01,-7.262881220464427745e-01,-1.574152010826610715e+00
0.000000000000000000e+00,4.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.941500000000000270e+01,0.000000000000000000e+00,6.407513831413119698e-02,1.023327640720515408e+00,-4.993188315917491682e-01,-3.492175837798314753e+00,2.173814890517845599e-01,-1.503943035820503038e-01,-1.762150988216744096e-01,-4.536104113938855265e-01,-4.031446753087514212e-01,-8.996713240144355028e-01,-1.243696685327100981e+00
0.000000000000000000e+00,5.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.829800000000000182e+01,0.000000000000000000e+00,5.783755332230692409e-02,1.006346632954488340e+00,-4.932231970099272833e-01,-3.390692124114564443e+00,-6.237584991824270120e-02,-1.698100776602701478e-01,-6.347285474130344163e-01,-3.637747668977017179e-01,3.367116391436173473e-01,-8.542123376895254250e-01,-1.377372853338857839e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.718100000000000094e+01,0.000000000000000000e+00,6.976597199939575666e-02,9.815221643946886454e-01,-4.868430207438421697e-01,-3.291298684247105477e+00,1.192841867708882841e-01,-2.482446855979974221e-01,-6.276597592743993204e-01,-8.336963494557303456e-02,-9.553719101950594039e-01,-1.402451830396483246e+00,-1.376044771137080902e+00
0.000000000000000000e+00,7.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.606400000000000006e+01,0.000000000000000000e+00,5.520072653723844675e-02,9.940796639853332062e-01,-4.805946858170104807e-01,-3.192518592828104573e+00,-1.456524546215731131e-01,1.255749959064458299e-01,-1.104863826342062261e+00,-2.750943111476490399e-01,-4.613391499911079219e-01,-7.040410396504204193e-01,-1.102521714542396891e+00
0.000000000000000000e+00,8.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.494699999999999918e+01,0.000000000000000000e+00,8.142746237395435960e-02,1.005128456669512449e+00,-4.737632763714508255e-01,-3.092558186795362207e+00,2.622673583671590869e-01,1.104879268417927191e-01,-7.255345440444382898e-01,-3.621387200975996201e-01,-1.596117351574188326e-01,-8.649965011793694369e-01,-1.169163880140564826e+00
0.000000000000000000e+00,9.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.382999999999999829e+01,0.000000000000000000e+00,6.765978043653021745e-02,9.872997664678826446e-01,-4.663089142309265744e-01,-2.992936775638492364e+00,-1.376768193742413937e-01,-1.782869020162974882e-01,-5.099165418818383255e-01,-7.194992779798526916e-01,-2.736637555998363558e-01,-1.324761858422912608e+00,-1.206523048548333366e+00
0.000000000000000000e+00,1.000000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-2.271299999999999741e+01,0.000000000000000000e+00,1.294113601197813962e-02,9.779676877863640039e-01,-4.622788684085011313e-01,-2.894673402925779904e+00,-5.471864442455207644e-01,-9.332078681518653218e-02,-5.239139401270922480e-01,-5.275117909724745813e-01,-6.437248380936229086e-01,-1.084850368640835283e+00,-1.195047051476110900e+00
0.000000000000000000e+00,1.100000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-2.159599999999999653e+01,0.000000000000000000e+00,-7.407283101616640719e-02,9.684829604950938586e-01,-4.653354531587105547e-01,-2.797350870511706944e+00,-8.701396702814454542e-01,-9.484727291270145244e-02,-6.325237774051520878e-01,-4.038658691236093334e-01,-1.381484046986474645e+00,-1.514820430736880441e+00,-1.414398588283424241e+00
0.000000000000000000e+00,1.200000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-2.047899999999999565e+01,0.000000000000000000e+00,-1.404179660543877217e-01,9.579103725121083102e-01,-4.760599930122382806e-01,-2.701031203861346874e+00,-6.634513503822131453e-01,-1.057258798298551794e-01,-7.945245443092550097e-01,-4.405830163813256872e-01,3.435856007166202541e-01,-1.069318561550189894e+00,-1.459686553215863380e+00
0.000000000000000000e+00,1.300000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.936199999999999477e+01,0.000000000000000000e+00,-1.433072896854804545e-01,9.333076938926351263e-01,-4.902462557992317005e-01,-2.606470300541109619e+00,-2.889323631092740804e-02,-2.460267861947316725e-01,-1.159712165217573254e+00,-5.487865231160032886e-01,-5.168202383375323228e-01,-2.678636062178437749e-01,-1.364672524493821371e+00
0.000000000000000000e+00,1.400000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.824499999999999389e+01,0.000000000000000000e+00,-1.515035484565686041e-01,9.703244552077936458e-01,-5.049867977063341451e-01,-2.511288693086088042e+00,-8.196258771088149597e-02,3.701676131515846957e-01,-8.430179350547950534e-02,-5.772085432290704476e-01,-3.277660546626806060e-01,-5.587563857292050518e-01,-1.655231177957933841e+00
0.000000000000000000e+00,1.500000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.712799999999999301e+01,0.000000000000000000e+00,-1.725184122916471052e-01,9.691524425435601442e-01,-5.211878957437449111e-01,-2.414314848198520380e+00,-2.101486383507848443e-01,-1.172012664233476609e-02,-8.160337108644020176e-01,-6.907310850027778004e-01,-9.418687284913295210e-01,-4.569270792299491291e-01,-8.041744495569863593e-01
0.000000000000000000e+00,1.600000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.601099999999999213e+01,0.000000000000000000e+00,-1.940952759959163887e-01,9.960827323870729000e-01,-5.395185801581230400e-01,-2.316053089451988622e+00,-2.157686370426929179e-01,2.693028984351276689e-01,-1.052214288588821711e+00,-6.096100129787338506e-01,-4.947555654099546896e-01,-1.214030930033410005e+00,-1.375200098593833076e+00
0.000000000000000000e+00,1.700000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.489399999999999125e+01,0.000000000000000000e+00,-2.004766193043643896e-01,9.897719652994700912e-01,-5.592471749231371358e-01,-2.216760354567661295e+00,-6.381343308448012008e-02,-6.310767087602847658e-02,-6.383797706315401665e-01,-2.668317441308018512e-01,1.489627084188847039e-01,-9.586072851466829192e-01,-1.202031225599134778e+00
0.000000000000000000e+00,1.800000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.377699999999999037e+01,0.000000000000000000e+00,-2.293340558877901281e-01,1.004182346689095784e+00,-5.807377086827448798e-01,-2.117062638968232768e+00,-2.885743658342573847e-01,1.441038138962580095e-01,-7.300314086391626045e-01,8.479030865871595157e-02,-1.206010759139352628e-01,-8.904847425127023763e-01,-1.342306970446713210e+00
0.000000000000000000e+00,1.900000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.265999999999998948e+01,0.000000000000000000e+00,-2.305277363646009436e-01,1.007899699903383350e+00,-6.037307982953644681e-01,-2.016458536638608745e+00,-1.193680476810818347e-02,3.717353214287484608e-02,-8.669878474276839775e-01,1.524383374446203199e-02,-2.871967878652877948e-01,-2.590081092185357869e-01,-1.201334553701995711e+00
0.000000000000000000e+00,2.000000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.154299999999998860e+01,0.000000000000000000e+00,-2.430492318854058087e-01,1.033499910894737361e+00,-6.274096467078648098e-01,-1.914388556098702621e+00,-1.252149552080487060e-01,2.560021099135403877e-01,-1.002772204196402894e+00,1.045039943550436501e-01,2.124131223270966373e-01,-7.790652435549435539e-01,-1.543727948265667171e+00
0.000000000000000000e+00,2.100000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.042599999999998772e+01,0.000000000000000000e+00,-2.094324260134843296e-01,1.069375236284150876e+00,-6.500337296028093625e-01,-1.809244798739758187e+00,3.361680587192146796e-01,3.587532538941350380e-01,-1.213329329620357777e+00,-3.932417938493126819e-02,5.369197023510330347e-01,-9.959482369724903528e-01,-1.742757313849793377e+00
0.000000000000000000e+00,2.200000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-9.308999999999986841e+00,0.000000000000000000e+00,-2.058493072007348268e-01,1.070600978985977392e+00,-6.707978162635203079e-01,-1.702245987976251707e+00,3.583118812749494508e-02,1.225742701826600112e-02,-8.266943717574215533e-01,-2.218613417167932256e-01,-2.994544583851168618e-01,-1.404470302873823018e+00,-9.881650219123316869e-01
0.000000000000000000e+00,2.300000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-8.191999999999985960e+00,0.000000000000000000e+00,-1.775824272966769479e-01,1.077616430368010247e+00,-6.899694029883909341e-01,-1.594835117508552225e+00,2.826687990405787887e-01,7.015451382032904248e-02,-1.223078394547932879e-01,-9.474387456669044472e-01,3.767854610642044078e-01,-1.368558754797987387e+00,-1.340732545098398232e+00
0.000000000000000000e+00,2.400000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-7.074999999999985967e+00,0.000000000000000000e+00,-1.707707616454074984e-01,1.092551662877364382e+00,-7.073870624354952064e-01,-1.486326712846283371e+00,6.811665651269452337e-02,1.493523250935417934e-01,-6.843214289967611830e-01,-4.200522551765583645e-01,-1.757897515363035512e-01,-1.309584402693799499e+00,-1.178846246775970164e+00
0.000000000000000000e+00,2.500000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-5.957999999999985974e+00,0.000000000000000000e+00,-1.305237234856377049e-01,1.130740864074932350e+00,-7.224517866920474596e-01,-1.375162086498668446e+00,4.024703815976979349e-01,3.818920119756797904e-01,-1.339754999894759990e+00,-1.003644172547311086e+00,-1.306477888230849760e-01,-7.389799843012594405e-01,-1.662715011489385164e+00
0.000000000000000000e+00,2.600000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-4.840999999999985981e+00,0.000000000000000000e+00,-1.176013007782330394e-01,1.164688145698873356e+00,-7.348580379052409572e-01,-1.260390636009978138e+00,1.292242270740466270e-01,3.394728162394103910e-01,-1.173505660472185852e+00,-3.672474467261747089e-01,-4.380550320221083260e-01,-9.036485886122327393e-01,-1.542204341731460149e+00
0.000000000000000000e+00,2.700000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-3.723999999999985988e+00,0.000000000000000000e+00,-1.583050379887606107e-01,1.197361074129678293e+00,-7.486533548435906349e-01,-1.142288175018550511e+00,-4.070373721052755744e-01,3.267292843080482623e-01,-1.388226306462042148e+00,-8.570369704591829230e-01,-2.710623196221683684e-01,-7.274283345242258392e-01,-1.553480222673508937e+00
0.000000000000000000e+00,2.800000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-2.606999999999985995e+00,0.000000000000000000e+00,-1.850448508807939763e-01,1.210645494550040668e+00,-7.658208492870683948e-01,-1.021887846584564663e+00,-2.673981289203334888e-01,1.328442042036244997e-01,-3.128640591961982520e-01,-3.896596873330731570e-01,-9.808525936515988253e-02,-5.453633888479214598e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.388300000000000267e+01,0.000000000000000000e+00,-5.125772376921064466e-02,9.908553898368726021e-01,-5.025628861884605669e-01,-3.900457230508156403e+00,-5.125772376921063911e-01,-9.144610163127417368e-02,3.006172163941620568e-01,3.278297309000758886e-01,-3.192481312172111285e-01,-4.622920206325064063e-01,-1.555874026107297636e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.276600000000000534e+01,0.000000000000000000e+00,-2.719170728006782556e-02,9.837898193881496889e-01,-5.064853577409245133e-01,-3.801724970046905128e+00,2.406601648914281633e-01,-7.065570448722893748e-02,-6.727629935148522478e-01,-6.004545662092741765e-02,3.953505946961914930e-01,-9.741871394635813752e-01,-1.361597960383257755e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.164900000000000446e+01,0.000000000000000000e+00,-6.111911355918701189e-02,9.629031379345638353e-01,-5.109008987828872472e-01,-3.704390322180769246e+00,-3.392740627911918216e-01,-2.088668145358580919e-01,-1.171878386705149655e+00,-6.334713298116217972e-02,4.074163621636921473e-01,-1.055917643063266409e+00,-1.516871229522222642e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.053200000000000358e+01,0.000000000000000000e+00,-2.535142058137108273e-02,9.698243457612898411e-01,-5.152244254899152054e-01,-3.607753947995976596e+00,3.576769297781592916e-01,6.921207826725961354e-02,-2.597271041833568717e-01,6.736833214842534723e-01,-5.486729842623643272e-01,-4.367449234414960690e-01,-1.477365726958046688e+00
1.000000000000000000e+00,4.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.941500000000000270e+01,0.000000000000000000e+00,-4.015871926685653931e-02,9.910574725386978034e-01,-5.184999324823266198e-01,-3.509709857080977269e+00,-1.480729868548545380e-01,2.123312677740798460e-01,-1.241774078841136220e+00,-5.765198789046345196e-01,-6.409450162025684961e-01,-8.512706950112407522e-01,-1.210934246564626005e+00
1.000000000000000000e+00,5.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.829800000000000182e+01,0.000000000000000000e+00,-6.929118782235724194e-02,1.006252441305010237e+00,-5.239724278367873245e-01,-3.409844361388791878e+00,-2.913246855550070680e-01,1.519496876631253046e-01,-1.260956743050778872e+00,-3.676709446240797319e-01,-4.720424355504369007e-01,-8.535160502227168156e-01,-1.167928339850791808e+00
1.000000000000000000e+00,6.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.718100000000000094e+01,0.000000000000000000e+00,-2.702197906748940448e-02,9.777002128523301083e-01,-5.287880861812797040e-01,-3.310646728680924689e+00,4.226920875486783191e-01,-2.855222845268013399e-01,-1.298783151579139927e+00,-4.475081937248988617e-01,-1.048688999954383583e-01,-1.291323141064840696e+00,-1.518296393237827280e+00
1.000000000000000000e+00,7.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.606400000000000006e+01,0.000000000000000000e+00,-5.375146914831274714e-02,1.007679373426644265e+00,-5.328267585920698490e-01,-3.211377749366976175e+00,-2.672949008082333711e-01,2.997916057431413428e-01,-1.207069767140427796e+00,-8.827954391630060682e-01,-7.623915314391733755e-01,-1.034812746119556426e+00,-1.421381919147502115e+00
1.000000000000000000e+00,8.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.494699999999999918e+01,0.000000000000000000e+00,-4.035957172824956862e-02,1.006395553220098771e+00,-5.375323106358980141e-01,-3.110674003034639146e+00,1.339189742006317574e-01,-1.283820206545577269e-02,-5.940295405459298239e-01,-6.966100354923734361e-01,-2.901312203037332837e-01,-1.357278160426280689e+00,-8.954192716855461365e-01
1.000000000000000000e+00,9.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.382999999999999829e+01,0.000000000000000000e+00,-4.302907021060976139e-02,1.018921048227424242e+00,-5.417017427328409962e-01,-3.009408172962262817e+00,-2.669498482360191383e-02,1.252549500732546006e-01,-5.207804862382929834e-01,-2.527288088510164510e-01,-8.693672384792749952e-01,-1.116395918424554878e+00,-1.062785253642551275e+00
1.000000000000000000e+00,1.000000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-2.271299999999999741e+01,0.000000000000000000e+00,-3.176154119490563754e-02,1.023395845977346230e+00,-5.454412733031167582e-01,-2.907292328252024216e+00,1.126752901570412524e-01,4.474797749922002077e-02,-9.151031522451261724e-01,-6.764331238086167541e-01,-5.064553048827514781e-01,-1.225707865575753841e+00,-7.432160829263386725e-01
1.000000000000000000e+00,1.100000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-2.159599999999999653e+01,0.000000000000000000e+00,-3.931989774041388941e-02,1.017924166507558015e+00,-5.489953452498826936e-01,-2.805226327627778904e+00,-7.558356545508249091e-02,-5.471679469788179317e-02,-9.672384625952850090e-01,-4.097132666345886798e-01,-4.943107976316849506e-01,-1.238032340417971167e+00,-8.617648192836421250e-01
1.000000000000000000e+00,1.200000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-2.047899999999999565e+01,0.000000000000000000e+00,1.354543265133856256e-02,1.033490798086756701e+00,-5.502840685043364211e-01,-2.702655579398063335e+00,5.286533039175245197e-01,1.556663157919859486e-01,-9.546297518843195329e-01,-3.664886560903049539e-01,-5.019208887948887199e-01,-1.145071547874608520e+00,-1.285536603128863975e+00
1.000000000000000000e+00,1.300000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.936199999999999477e+01,0.000000000000000000e+00,1.641897285501478856e-02,1.044975208907449771e+00,-5.487858482290187689e-01,-2.598732279048352911e+00,2.873540203676224619e-02,1.148441082069316249e-01,-3.955926357257699699e-01,-9.478788116327312441e-01,-4.283999290846687846e-01,-4.395073039056324182e-01,-1.085863779034729415e+00
1.000000000000000000e+00,1.400000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.824499999999999389e+01,0.000000000000000000e+00,-8.179875932095004992e-03,1.024570238503970554e+00,-5.483738933828727902e-01,-2.495255006677782106e+00,-2.459884878710979217e-01,-2.040497040347930002e-01,-9.455905050682098523e-01,-5.684219087709253548e-01,-3.765961452453692737e-01,-3.942076246720540578e-01,-1.300289802390380611e+00
1.000000000000000000e+00,1.500000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.712799999999999301e+01,0.000000000000000000e+00,-2.077149449118043459e-03,1.048841193877789513e+00,-5.488867446519334337e-01,-2.391584435058693892e+00,6.102726482976961186e-02,2.427095537381903090e-01,-4.612272769255737481e-01,-6.528571364121058540e-01,-5.193041474407841251e-01,-1.018017485365128705e+00,-1.320306952482068308e+00
1.000000000000000000e+00,1.600000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.601099999999999213e+01,0.000000000000000000e+00,3.249267697738138921e-02,1.082937399696424663e+00,-5.473659682755203093e-01,-2.284995505379983083e+00,3.456982642649942816e-01,3.409620581863504474e-01,-3.328351808150002977e-01,-6.032778768351131360e-01,-8.705905489730673130e-01,-9.606699055690661737e-01,-1.566763435441984598e+00
1.000000000000000000e+00,1.700000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.489399999999999125e+01,0.000000000000000000e+00,-3.988446283634256712e-02,1.078159130686809464e+00,-5.477355575684683675e-01,-2.176940678860821432e+00,-7.237713981372395633e-01,-4.778269009615154772e-02,-6.021118088510649669e-01,-2.531285260467996956e-02,-1.093300307060511845e-01,-9.309122684333588360e-01,-1.434815070332407627e+00
1.000000000000000000e+00,1.800000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.377699999999999037e+01,0.000000000000000000e+00,-4.927558264799352522e-02,1.088600149339714829e+00,-5.521935598426851444e-01,-2.068602714859495428e+00,-9.391119811650956717e-02,1.044101865290533865e-01,-2.679828064151270617e-01,-2.932547926122270887e-01,-6.390940604182331342e-01,-1.507090346936367675e+00,-1.106232585200829677e+00
1.000000000000000000e+00,1.900000000000000000e+01,1.116999999999999993e+01,0.000000000000000000e+00,-1.265999999999998948e+01,0.000000000000000000e+00,-6.738992601890739231e-02,1.095655180421776009e+00,-5.580268352760301420e-01,-1.959389948371420775e+00,-1.811434337091386293e-01,7.055031082061138936e-02,-6.392597477902906000e-01,-7.800155050759738362e-02,-3.292414194109866132e-02,-4.335492097531953304e-01,-1.262179062023467191e+00
