# trial, step, v_x_car, v_y_car, x_car, y_car, v_x_ped_0,v_y_ped_0,x_ped_0,y_ped_0,a_x_0,a_y_0,noise_v_x_0,noise_v_y_0,noise_x_0,noise_y_0,reward
0.000000000000000000e+00,0.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.388300000000000267e+01,0.000000000000000000e+00,1.988042571277735121e-02,1.030040452570843756e+00,-4.990059787143611425e-01,-3.898497977371457868e+00,1.988042571277734982e-01,3.004045257084372311e-01,-2.754067212289314504e-01,-2.817117353568872051e-01,-6.500760556186189199e-01,-1.603071623758767217e+00,-1.506548809728812888e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.276600000000000534e+01,0.000000000000000000e+00,-1.115778134916483866e-01,1.129712283639633164e+00,-5.035908481033046780e-01,-3.790510340560933944e+00,-1.314582392044257197e+00,9.967183106878945154e-01,-1.129051384525409929e-01,4.708563441636681723e-01,-1.239534852292456524e+00,-1.162111270358106907e+00,-2.468415765023507902e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.164900000000000446e+01,0.000000000000000000e+00,-1.540790935330564326e-01,1.234899543254708743e+00,-5.168736934545399286e-01,-3.672279749216216693e+00,-4.250128004140804605e-01,1.051872596150755790e+00,-6.201647018766942576e-02,-3.422123153403704432e-01,1.898771070986647602e-03,-1.295385406027564912e+00,-2.431233551170315366e+00
0.000000000000000000e+00,3.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.053200000000000358e+01,0.000000000000000000e+00,-1.463085042966150440e-01,1.117663591844324511e+00,-5.318930733460235372e-01,-3.554651592461265164e+00,7.770589236441394210e-02,-1.172359514103842981e+00,-7.245540808195933824e-01,4.910460569572008271e-01,-1.162083104426912206e+00,-2.342713594011175626e+00,-2.423590188093045050e+00
0.000000000000000000e+00,4.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.941500000000000270e+01,0.000000000000000000e+00,-2.865880117066906263e-01,1.161149803953849036e+00,-5.535378991461887832e-01,-3.440710922671356364e+00,-1.402795074100755768e+00,4.348621210952460236e-01,-1.673371744891571034e+00,1.369713846717036443e+00,1.990013531350884879e-01,-1.615769478503214174e+00,-2.017506141187918711e+00
0.000000000000000000e+00,5.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.829800000000000182e+01,0.000000000000000000e+00,-3.220865835544569067e-01,1.212663416788530624e+00,-5.839716289092461432e-01,-3.322020261634237581e+00,-3.549857184776630259e-01,5.151361283468149921e-01,-1.897025116089137708e-01,5.793637518064552738e-01,4.419655407140743453e-01,-4.956136708065185248e-01,-2.007232576363175980e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.718100000000000094e+01,0.000000000000000000e+00,-3.226067141419748929e-01,1.175112797510373008e+00,-6.162062937940677720e-01,-3.202631450919292355e+00,-5.201305875179640381e-03,-3.755061927815771528e-01,4.551624769901163603e-02,1.235571636878090462e+00,-2.081139721021633970e-02,-1.189097004374582767e+00,-1.857317498853841453e+00
0.000000000000000000e+00,7.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.606400000000000006e+01,0.000000000000000000e+00,-4.946329573628812648e-01,1.207692086910692630e+00,-6.570682773693106160e-01,-3.083491206698238951e+00,-1.720262432209063608e+00,3.257928940031968312e-01,-3.990050646331070316e-01,1.236835865036054027e+00,3.031921517584698078e-01,-1.636702126121758916e+00,-1.943078416269125697e+00
0.000000000000000000e+00,8.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.494699999999999918e+01,0.000000000000000000e+00,-4.008622647206522838e-01,1.260718816524593278e+00,-7.018430384734872796e-01,-2.960070661526474467e+00,9.377069264222896994e-01,5.302672961390064721e-01,6.178684706656186743e-01,-8.498210494152613759e-01,-3.316391846417005573e-01,1.942753529590175443e-01,-2.072188249657816783e+00
0.000000000000000000e+00,9.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.382999999999999829e+01,0.000000000000000000e+00,-4.166869462219644493e-01,1.304361131879890667e+00,-7.427204990206180968e-01,-2.831816664106250325e+00,-1.582468150131217666e-01,4.364231535529750072e-01,-9.398327448900603565e-02,3.178309233725330474e-01,4.286580827780540059e-01,-1.035820447482207918e+00,-1.879340678998502323e+00
