PolicyExecTime,AveragePolicyStd,NumTrajs,MinReturn,Time,Perplexity,Entropy,AverageReturn,ExplainedVariance,ProcessExecTime,MeanKLBefore,MaxReturn,EnvExecTime,dLoss,Iteration,AverageDiscountedReturn,LossBefore,ItrTime,MeanKL,LossAfter,StdReturn
0.09505319595336914,0.929843,56,-10488.8987639,17.29008460044861,3.84279,1.3462,-185.653723764,0.0994644254615,0.04267287254333496,0.0,2.51598266185,0.8969669342041016,0.00158617203158,14,-67.9993256763,1.16757381541e-10,1.2634470462799072,0.0147018805146,-0.00158617191482,1389.28933814
0.09055876731872559,0.947543,58,-10418.9383238,18.425881147384644,3.91594,1.36506,-178.049901328,0.124407419317,0.04015326499938965,0.0,2.3277104454,0.8307590484619141,0.00962725838831,15,-65.2064859658,-1.21239764894e-08,1.129927396774292,0.0947137624025,-0.00962727051228,1356.43887299
0.06256866455078125,0.915594,60,-10459.3969571,19.419817209243774,3.7839,1.33076,-345.4481599,0.207122087058,0.03139305114746094,0.0,2.01028231289,0.6572558879852295,0.0150851621525,16,-127.275845255,2.37719408602e-08,0.9900052547454834,0.0833676382899,-0.0150851383805,1866.43887277
0.09507155418395996,0.964254,66,0.358626423253,20.62129855155945,3.985,1.38254,1.03072489015,-1178067.28408,0.04195570945739746,0.0,1.78898173685,0.8356945514678955,0.00245825947628,17,0.82297292578,1.23529941831e-08,1.1972098350524902,0.0594862774014,-0.00245824712329,0.295594229818
0.09287786483764648,0.917852,65,0.211898425416,21.762615442276,3.79324,1.33322,0.792254683159,0.718325244799,0.04007554054260254,0.0,1.32040138311,0.8222994804382324,0.0108946185416,18,0.643484290762,-1.62193547482e-08,1.136993646621704,0.0892765372992,-0.0108946347609,0.268067247508
0.05696392059326172,0.97298,68,-10337.6383233,22.67446255683899,4.02107,1.39155,-151.183576645,4.42428625629e-05,0.033623695373535156,0.0,1.42448856487,0.6549334526062012,0.0014882823401,19,-55.5289815423,3.60373575425e-09,0.9064476490020752,0.0468723811209,-0.00148827873636,1244.47353622
0.07851481437683105,0.953307,70,-10467.0278682,23.835423946380615,3.93976,1.37112,-148.758010252,-0.0518094806641,0.03904247283935547,0.0,1.53638506899,0.7658343315124512,0.028567004121,20,-54.6676723445,1.59359636598e-08,1.1567578315734863,0.0928577631712,-0.028566988185,1242.17375698
0.0885615348815918,0.945105,73,-10405.1901529,24.99244451522827,3.90587,1.36248,-279.826555769,-0.0766430021931,0.04147148132324219,0.0,1.93982000037,0.8045024871826172,0.00972432493201,21,-103.115172026,3.3890515283e-08,1.1517524719238281,0.0897630602121,-0.00972429104149,1672.33292531
0.07999253273010254,0.940248,70,0.105092130528,26.046815633773804,3.88579,1.35733,0.772559679563,-5287111.28384,0.038144588470458984,0.0,1.45814488842,0.7694742679595947,0.00068134443238,22,0.609989619397,2.18405347141e-08,1.0497918128967285,0.00229954882525,-0.000681322591845,0.287168323842
0.04687619209289551,0.931253,70,0.34378753978,26.824900150299072,3.84862,1.34772,0.791862104877,0.702945263934,0.027521371841430664,0.0,1.58177360508,0.5617833137512207,0.0461526320323,23,0.624778709775,-4.37646274776e-09,0.7705402374267578,0.0758572891355,-0.0461526364088,0.253908714496
0.08282709121704102,1.03174,67,0.356142133525,27.933736324310303,4.26392,1.45019,1.03001398911,0.707312849465,0.04056525230407715,0.0,1.6048177357,0.7782313823699951,0.0177838522657,24,0.808792914906,-3.54185978324e-08,1.104820728302002,0.0834104567766,-0.0177838876843,0.298378442824
0.16270065307617188,1.0,40,-10801.2849898,1.7463812828063965,4.13273,1.41894,-10735.341308,2.55351295664e-15,0.029497861862182617,0.0,-10672.8904708,0.6135838031768799,0.000725540637039,0,-3967.74974682,-1.90734872341e-09,1.7463841438293457,0.0050532091409,-0.000725542544387,32.6173820429
0.0409998893737793,0.986951,40,-10791.5261186,2.490077257156372,4.0788,1.4058,-10721.6491864,0.999974227672,0.024842023849487305,0.0,-10638.7592687,0.4548826217651367,0.0298149632216,1,-3962.68677546,4.6491623884e-09,0.7405853271484375,0.0518670491874,-0.0298149585724,38.5394753002
0.06382441520690918,0.986857,40,-10803.0101768,3.475635290145874,4.07841,1.40571,-10651.839715,0.999938644712,0.03018927574157715,0.0,-10533.2479774,0.607813835144043,0.0312660089135,2,-3936.96865597,-2.38418573772e-09,0.9822113513946533,0.0658999159932,-0.0312660112977,55.1978493745
0.0765380859375,0.922951,40,-10654.9995698,4.445140838623047,3.81431,1.33876,-10579.1601886,0.999951987048,0.030521869659423828,0.0,-10418.1134406,0.6320765018463135,0.0534001785517,3,-3910.25345346,4.76837147545e-09,0.9651045799255371,0.0545078143477,-0.0534001737833,46.765769707
0.11594891548156738,0.927088,41,-10654.3591228,5.835755109786987,3.8314,1.34323,-10293.0433489,0.77001800602,0.04003453254699707,0.0,3.64253989623,1.0755283832550049,0.019837216393,4,-3804.5701142,3.43777841749e-08,1.3862042427062988,0.0759611651301,-0.0198371820152,1629.61313419
0.09380459785461426,0.963212,42,-10628.6853334,7.124486923217773,3.98069,1.38146,-7027.85611608,0.245973415827,0.03930187225341797,0.0,3.87079117189,0.9220597743988037,0.0154881161419,5,-2597.41830852,3.82554787848e-08,1.284691333770752,0.0568760670722,-0.0154880778864,4972.10978219
0.12182140350341797,0.955399,44,-10596.4717128,8.533369779586792,3.94841,1.37331,-1905.57618098,0.0206327292333,0.042563438415527344,0.0,3.73181903931,1.026517629623413,0.00191735380041,6,-703.710139214,-2.33138841566e-08,1.4044520854949951,0.0263852868229,-0.0019173771143,4048.41294554
0.11439251899719238,0.956981,45,-10568.3041602,10.00612187385559,3.95494,1.37497,-466.814445992,-0.0821783784644,0.04396963119506836,0.0,3.8444152277,1.0574452877044678,0.00123236439774,7,-171.661658412,7.25931172951e-08,1.4688706398010254,0.0567852780223,-0.00123229180463,2178.24234556
0.06662368774414062,0.931035,43,-10615.1447786,11.13486647605896,3.84772,1.34748,-2207.31817151,0.0713100913529,0.03789258003234863,0.0,3.53003361583,0.8251445293426514,0.0223086106086,8,-815.272115761,-6.4963700197e-08,1.1253015995025635,0.0770654678345,-0.0223086755723,4295.64146311
0.11313724517822266,0.87895,46,-10588.0466676,12.523016452789307,3.63246,1.28991,-1370.9094611,0.0982910337036,0.04273247718811035,0.0,3.29446516257,1.0250775814056396,0.015902846535,9,-506.006854565,5.35000772572e-08,1.3832085132598877,0.0726286321878,-0.0159027930349,3546.51490482
0.11750960350036621,0.851733,44,-10584.0290576,13.98749041557312,3.51998,1.25846,-1435.54631749,0.0762590240026,0.04490017890930176,0.0,3.40162293972,1.0617809295654297,0.0105829974922,10,-529.888477883,-1.20786056712e-08,1.4604816436767578,0.0603223256767,-0.0105830095708,3619.88305825
0.07594990730285645,0.887607,46,-10558.7914826,15.09930968284607,3.66824,1.29971,-456.131481673,0.0988410167912,0.03221726417541504,0.0,3.36529801786,0.8133947849273682,0.00630683166927,11,-167.86563466,1.48454901705e-08,1.1086475849151611,0.0956473425031,-0.00630681682378,2152.10786887
0.10486626625061035,0.919762,47,-10566.7692539,16.45008897781372,3.80113,1.3353,-668.024668854,0.156606081411,0.040326595306396484,0.0,2.89767417988,0.9867231845855713,0.0117264811796,12,-246.313678275,1.20218535127e-09,1.34513258934021,0.0598863475025,-0.0117264799774,2567.61555537
0.10640096664428711,0.970915,48,-10475.0117081,17.773025274276733,4.01253,1.38942,-652.395361935,0.225803212088,0.04182291030883789,0.0,3.08946120844,0.976752519607544,0.0276987966043,13,-240.59189727,-2.57152290573e-08,1.318817377090454,0.0710126683116,-0.0276988223195,2535.5740663
0.06588339805603027,0.91727,46,-10473.1691344,18.762585401535034,3.79083,1.33258,-1810.90768767,0.195065505455,0.0294952392578125,0.0,3.04012418668,0.7249507904052734,0.0140367540144,14,-668.915693066,3.59350371681e-09,0.9855232238769531,0.0894162505865,-0.0140367504209,3951.83559151
0.11333250999450684,0.869564,47,-10446.3718528,20.153470993041992,3.59367,1.27917,-1327.26671295,0.170574269146,0.041075706481933594,0.0,3.0266835512,0.9984173774719238,0.0147239970567,15,-490.093635682,-4.42785577093e-08,1.3865876197814941,0.0903298258781,-0.0147240413353,3475.94173249
0.11538887023925781,0.85562,45,-10502.7213772,21.555880784988403,3.53605,1.26301,-1389.77107814,0.141212076975,0.044498443603515625,0.0,3.39741859604,1.0456769466400146,0.00955204596781,16,-513.146566346,1.23497185811e-08,1.397505760192871,0.0954418256879,-0.00955203361809,3550.29988266
0.07927966117858887,0.873111,46,-10588.7935333,22.68424654006958,3.60833,1.28325,-2044.4350264,0.241832977697,0.03661751747131348,0.0,3.28585747511,0.8721921443939209,0.0170410310412,17,-755.193758211,-8.03237441005e-08,1.1227784156799316,0.0683463141322,-0.017041111365,4151.0504871
0.08206748962402344,0.804272,45,-10467.9140243,23.862637281417847,3.32384,1.20112,-1387.30785442,0.124262887615,0.03507089614868164,0.0,3.06442051621,0.8514523506164551,0.0159654370102,18,-512.292805765,-2.09954205133e-08,1.1743204593658447,0.06043215096,-0.0159654580057,3543.43554218
0.11272811889648438,0.841026,44,-10438.7496285,25.235563039779663,3.47573,1.24581,-2356.26978516,0.110228620998,0.043756723403930664,0.0,3.33957330079,1.0246899127960205,0.0148891587786,19,-870.58460763,8.14951093275e-08,1.3681120872497559,0.0637700557709,-0.0148890772834,4349.60169232
0.10200238227844238,0.818764,47,-10428.9725459,26.554184198379517,3.38373,1.21898,-661.691343349,0.103906810906,0.040541887283325195,0.0,2.7726059112,0.9815013408660889,0.0340293640594,20,-244.132996394,-5.2643944759e-10,1.314711332321167,0.0859589576721,-0.0340293645859,2542.55754954
0.08545041084289551,0.778662,48,-10362.4675722,27.768311023712158,3.218,1.16876,-429.365296727,0.0712750668865,0.03937053680419922,0.0,2.73618932778,0.8545315265655518,0.0547774478919,21,-158.282511513,7.57624407655e-10,1.2110331058502197,0.0716192871332,-0.0547774471343,2068.89553389
0.11685037612915039,0.762716,47,-10383.2740918,29.146543979644775,3.1521,1.14807,-879.014204992,0.08713769636,0.043179988861083984,0.0,2.76971341153,1.019249677658081,0.0153733199629,22,-324.563232544,-2.45702942436e-08,1.3723280429840088,0.0644807368517,-0.0153733445331,2888.84225319
0.08958816528320312,0.758115,47,-10399.2045509,30.331403493881226,3.13308,1.14202,-1099.61144712,0.155426661423,0.040418386459350586,0.0,2.69547603481,0.9164705276489258,0.00949688500535,23,-406.135472101,-5.00309926821e-09,1.1797206401824951,0.0878259018064,-0.00949689000845,3192.97991416
0.08099985122680664,0.725208,44,-10407.8286263,31.494436264038086,2.99709,1.09764,-2587.10051219,0.136526128318,0.03285503387451172,0.0,3.13662449633,0.850947380065918,0.0251872678203,24,-956.092538236,1.0700058084e-07,1.1590650081634521,0.0929545536637,-0.0251871608198,4485.14965646
0.17163872718811035,1.0,40,-10831.9290834,1.8612585067749023,4.13273,1.41894,-10742.0842369,2.55351295664e-15,0.0333256721496582,0.0,-10607.7863336,0.6183164119720459,8.9245797426e-05,0,-3970.2472851,-0.0,1.8612651824951172,0.00695146201178,-8.9245797426e-05,43.6783147013
0.04744124412536621,0.996409,40,-10820.0045447,2.5673325061798096,4.11789,1.41534,-10726.8162969,0.9979626454,0.020700931549072266,0.0,-10065.6426084,0.49643659591674805,0.0177702995837,1,-3964.59176838,-1.68681140167e-08,0.7021141052246094,0.0777206718922,-0.0177703164518,117.692830139
0.08205962181091309,1.09058,43,-10834.3565358,3.7315926551818848,4.50706,1.50565,-9926.49019654,0.769988768541,0.035950422286987305,0.0,2.17166595787,0.8291382789611816,0.0796875833472,2,-3668.9570015,1.03315196398e-08,1.1603529453277588,0.0680939331651,-0.0796875730157,2723.82864176
0.1173086166381836,1.12913,41,-10826.3907686,5.189693450927734,4.66638,1.54038,-10164.2583908,0.752463624065,0.04097723960876465,0.0,3.26310602342,1.0522429943084717,0.0106258810906,3,-3756.85714109,-5.6402620352e-09,1.4532182216644287,0.0582810901105,-0.0106258867308,2303.66536668
0.06361699104309082,1.19875,40,-10785.5917968,6.099951505661011,4.95412,1.60022,-10141.7127992,0.572280498083,0.029178380966186523,0.0,5.15864827151,0.5943481922149658,4.6885252901e-05,4,-3748.484846,4.52995285727e-09,0.906456470489502,0.00406475458294,-4.68807229481e-05,2328.67207541
0.06500649452209473,1.18551,40,-10795.371622,6.894414901733398,4.8994,1.58911,-10693.3652278,0.985368087128,0.02373027801513672,0.0,-10490.4807593,0.5686290264129639,0.00562632959336,5,-3952.42754261,5.96046456636e-09,0.7900347709655762,0.0761215239763,-0.0056263236329,62.5426056806
0.09208273887634277,1.188,41,-10758.8401724,8.220625162124634,4.90968,1.59121,-10124.3779474,0.620388105398,0.03309822082519531,0.0,4.19918338018,0.9644002914428711,0.00131001989585,6,-3742.12354555,-1.45263578943e-08,1.3209161758422852,0.0287262015045,-0.0013100344222,2294.08909994
0.07901120185852051,1.21527,40,-10759.3269376,9.144557476043701,5.02238,1.6139,-10673.1062925,0.942204708659,0.031122446060180664,0.0,-10571.0120352,0.6207702159881592,0.0111662101969,7,-3945.00326956,1.10864641911e-08,0.9190196990966797,0.0787878930569,-0.0111661991104,45.9406964031
0.06489181518554688,1.47156,40,-10777.719254,10.091490507125854,6.08157,1.80526,-10700.0806366,0.999961894727,0.03025221824645996,0.0,-10542.703744,0.6257567405700684,0.000190957310843,8,-3955.12998667,-7.15255721317e-09,0.9421088695526123,0.060267124325,-0.0001909644634,46.4049159829
0.10071873664855957,1.41851,41,-10822.6236207,11.338445901870728,5.86231,1.76854,-10442.8957279,0.928086148772,0.0364375114440918,0.0,1.46064852125,0.8907294273376465,0.000512324102184,9,-3860.05457581,5.24191046125e-09,1.243260383605957,0.00483533414081,-0.000512318860274,1652.84181458
0.03513669967651367,1.40734,40,-10934.1613249,11.981468439102173,5.81618,1.76064,-10689.8160576,0.991627624824,0.019367456436157227,0.0,-10348.4277726,0.40830373764038086,0.0012264058115,10,-3951.34375158,2.33650201409e-08,0.639911413192749,0.0972140133381,-0.00122638244648,96.425033832
0.05491447448730469,1.3522,40,-10952.5757694,12.862848043441772,5.5883,1.72067,-10541.2569645,0.988993372181,0.028469324111938477,0.0,-10014.9219192,0.5540719032287598,0.0005035128491,11,-3896.44181586,7.15255721317e-09,0.8744025230407715,0.00471519073471,-0.000503505696543,282.854726983
0.06571483612060547,1.33074,40,-10834.4782788,13.767347812652588,5.4996,1.70468,-10618.7090588,0.992924809775,0.029333114624023438,0.0,-10139.5215014,0.6096806526184082,0.000875454212073,12,-3925.01752464,9.5367429509e-09,0.9009418487548828,0.0655644237995,-0.00087544467533,220.393439276
0.10788226127624512,1.30795,41,-10853.9957007,15.10543942451477,5.4054,1.6874,-10133.1170723,0.762717820973,0.03982234001159668,0.0,2.21143840581,0.9945874214172363,0.00191834058557,13,-3745.55212599,-7.89816834157e-09,1.3311207294464111,0.0204690285027,-0.00191834848374,2305.82345223
0.06839466094970703,1.31147,40,-10858.9641257,16.01572299003601,5.41994,1.69008,-10657.9952322,0.984566924975,0.030928850173950195,0.0,-10065.9751907,0.6185412406921387,0.0106575034037,14,-3939.54011548,5.72204594818e-09,0.90628981590271,0.0591662079096,-0.0106574976817,226.658532022
0.06509542465209961,1.29168,43,-10833.6439515,16.98090672492981,5.33815,1.67488,-8191.38147295,0.39788266504,0.028220176696777344,0.0,2.18489962421,0.719243049621582,0.0107941245325,15,-3027.74828714,3.90819998586e-08,0.9603230953216553,0.0818886607885,-0.0107940854505,4513.07127073
0.10682916641235352,1.26666,47,-10877.3629465,18.213598489761353,5.23475,1.65532,-5678.47126198,0.445732895042,0.039067745208740234,0.0,2.74608730671,0.8699755668640137,0.0290794548168,16,-2098.73622834,-1.2241415881e-08,1.2287755012512207,0.0620847344398,-0.0290794670582,5329.92424973
0.1251661777496338,1.32582,47,-10850.0754284,19.597487211227417,5.47925,1.70097,-5434.11901574,0.557352299839,0.041930437088012695,0.0,2.34955622141,1.0021617412567139,0.00296690825014,17,-2008.44187612,-4.10004119544e-08,1.3790884017944336,0.0465313643217,-0.00296694925055,5323.00346669
0.09440422058105469,1.33439,52,-10989.4862697,20.785321474075317,5.51468,1.70741,-4937.42313307,0.568284557725,0.03893876075744629,0.0,2.47775929383,0.9111583232879639,0.00758563594933,18,-1824.88037489,-1.15409093837e-07,1.1820564270019531,0.0586276017129,-0.00758575135842,5336.27916137
0.06544303894042969,1.38593,47,-10768.9539429,21.841373920440674,5.7277,1.74531,-5648.53086261,0.447135363676,0.03066730499267578,0.0,2.78083833161,0.7611265182495117,0.0225917799278,19,-2087.64046281,3.07215977102e-08,1.052013635635376,0.0942213982344,-0.0225917492062,5301.01283804
0.09491825103759766,1.32087,56,-10718.0878672,23.122424840927124,5.45879,1.69723,-1500.03951045,0.14614054939,0.040647029876708984,0.0,3.29301839936,0.8597521781921387,0.00712396962263,20,-553.952240231,-3.20032924606e-08,1.2721972465515137,0.0627856701612,-0.00712400162593,3679.32860194
0.10116314888000488,1.33661,55,-10643.8723507,24.35120701789856,5.52383,1.70907,-2865.29164713,0.296945042121,0.04112553596496582,0.0,3.45649319977,0.8785548210144043,0.0166825022707,21,-1058.73580916,-4.24524415621e-08,1.2243566513061523,0.092943482101,-0.0166825447232,4681.86787065
0.08131551742553711,1.24067,60,-10681.6519413,25.376529932022095,5.12735,1.63459,-1235.13383106,0.209443937406,0.03953695297241211,0.0,3.60909466273,0.7662017345428467,0.0160341755045,22,-456.090698618,-1.59697695068e-08,1.0222315788269043,0.0518339313567,-0.0160341914743,3402.60580378
0.05165982246398926,1.24041,66,-10612.5740612,26.26485252380371,5.12627,1.63438,-319.548242426,-0.0373902883477,0.029704809188842773,0.0,3.25865464392,0.6013016700744629,0.023475973508,23,-117.579107127,9.88564874405e-09,0.8841781616210938,0.0743950754404,-0.0234759636223,1815.77096593
0.08331298828125,1.25956,67,-10527.3792163,27.387134075164795,5.20541,1.6497,-469.538325101,0.229446704191,0.038854360580444336,0.0,2.36480497599,0.7768778800964355,0.00426363202683,24,-173.153692084,-3.30346132671e-08,1.118354320526123,0.063577644527,-0.00426366506144,2173.75948407
0.1979212760925293,1.0,40,-10815.3133721,1.7601730823516846,4.13273,1.41894,-10738.4306597,2.55351295664e-15,0.028183460235595703,0.0,-10641.0991517,0.6201584339141846,0.00963171567023,0,-3968.92588821,-1.90734872341e-09,1.7601821422576904,0.067273132503,-0.00963171757758,42.3998599941
0.03482508659362793,1.00544,40,-10769.3128253,2.386579990386963,4.15523,1.42437,-10707.4144705,0.999960071312,0.02519845962524414,0.0,-10631.7148291,0.41211366653442383,0.0226695589572,1,-3957.50397525,3.33786021045e-09,0.6233820915222168,0.0535060800612,-0.0226695556194,33.8455849771
0.13403940200805664,0.997268,42,-10736.5443932,4.013632535934448,4.12144,1.4162,-10148.350317,0.62024103596,0.04166698455810547,0.0,4.16387911545,1.1986947059631348,0.0112625171818,2,-3750.89296457,3.60809799815e-08,1.6222167015075684,0.0799906402826,-0.0112624811009,2270.37582568
