ExplainedVariance,StdReturn,LossBefore,MaxReturn,MeanKL,EnvExecTime,Iteration,ItrTime,Time,NumTrajs,LossAfter,MeanKLBefore,AverageReturn,Entropy,ProcessExecTime,dLoss,Perplexity,MinReturn,AverageDiscountedReturn,PolicyExecTime
-4.1451240557,1.94404963606,-5.72204594818e-09,-84.0867412454,0.079954482615,0.36364197731018066,15,6.516265153884888,109.43355345726013,80,-0.166341692209,0.0,-89.4316803701,3.58894348145,0.021686792373657227,0.166341686487,36.1958141686,-93.8606591449,-70.8526287295,0.1061253547668457
0.996154256858,1.87766096946,-6.6757204209e-09,-84.332555171,0.0893247723579,0.5643811225891113,16,7.951910734176636,117.39070129394531,80,-0.0612495355308,0.0,-88.2213466867,3.3626704216,0.04067850112915039,0.0612495288551,28.8661728979,-93.6886494232,-69.9857671789,0.32083845138549805
0.997067700243,1.63736856414,-4.76837147545e-09,-83.2522384384,0.0944792032242,0.39551401138305664,17,6.351961135864258,123.74799370765686,80,-0.0571119375527,0.0,-87.5044916945,3.59952926636,0.022017955780029297,0.0571119327843,36.5810104777,-91.8208117333,-69.1756181717,0.10510563850402832
-0.000280379138555,10206.0037977,4.76837147545e-09,-83.9550356278,0.0819660052657,0.3964874744415283,18,6.997150897979736,130.74914145469666,80,-0.0769234225154,0.0,-4366.3266148,3.68669939041,0.024274587631225586,0.0769234272838,39.9128924364,-31212.9595587,-2683.94237018,0.1073000431060791
-637.636369755,1.7379512861,1.90734872341e-09,-83.0027695522,0.0923885256052,0.4117302894592285,19,6.9339141845703125,137.68612360954285,80,-0.236920550466,0.0,-86.7455721494,3.570271492,0.023554563522338867,0.236920552373,35.5262369317,-92.0001024525,-68.527949598,0.10610151290893555
0.995948243232,2.06656084564,4.05311606499e-09,-81.2074951573,0.064671292901,0.44620203971862793,20,7.019641876220703,144.7087540626526,80,-0.0501983575523,0.0,-86.0420652572,3.21337127686,0.023237228393554688,0.0501983616054,24.8627643563,-91.027126605,-68.0820806561,0.11019539833068848
-0.000221214189657,2460.8934367,-1.11460689567e-08,-80.8931517229,0.0814134776592,0.39460015296936035,21,7.1834025382995605,151.8953356742859,80,-0.0266979187727,0.0,-361.77870097,3.31702613831,0.023235321044921875,0.0266979076266,27.5782146924,-22234.6729998,-236.188271778,0.1076056957244873
-1.77133656753,1.70666937084,-0.0,-80.9978624783,0.0723686367273,0.4141421318054199,22,6.974803686141968,158.8743314743042,80,-0.138852357864,0.0,-85.1929497792,3.24370527267,0.023355484008789062,0.138852357864,25.6285066423,-90.0193054161,-67.351844243,0.10993623733520508
-0.000402867526743,2862.03998447,-1.34706494848e-08,-81.3026628164,0.0103973029181,0.40109848976135254,23,6.688349723815918,165.5660994052887,80,-0.0201345030218,0.0,-649.305138086,2.99042654037,0.023243188858032227,0.0201344895512,19.8941663473,-15419.6038977,-412.028762922,0.10986971855163574
-10.9201537175,2.04305305446,9.5367429509e-09,-78.6694824374,0.068682692945,0.41188836097717285,24,6.616325616836548,172.18563771247864,80,-0.21742849052,0.0,-83.5836673653,2.86478543282,0.024323225021362305,0.217428500056,17.5452881576,-88.6517032783,-66.0260664098,0.10956740379333496
-0.000259931701036,1553.44530236,8.88109230601e-09,-78.9266016126,0.0734810307622,0.3645148277282715,25,6.097028017044067,178.28565096855164,80,-0.0259365681559,0.0,-257.532961579,2.46778917313,0.021900177001953125,0.025936577037,11.7963383398,-14064.848827,-172.271779488,0.10710549354553223
-0.168123948682,1.49356714307,-1.52587897873e-08,-78.2980324381,0.0739484131336,0.3638944625854492,26,7.958468198776245,186.2469720840454,80,-0.166666924953,0.0,-81.5007189766,2.2389421463,0.021853923797607422,0.166666909695,9.38339977117,-84.8155048715,-64.3684095161,0.10627532005310059
0.995925389378,1.72482821872,-9.53674361703e-10,-76.694022219,0.0945656746626,0.5043270587921143,27,6.4103522300720215,192.6604733467102,80,-0.0713325813413,0.0,-80.2422701836,1.92128825188,0.02480483055114746,0.0713325803876,6.82975124428,-84.4715032848,-63.3712152642,0.31181907653808594
-0.000253119478121,5449.28909313,2.11000443784e-08,-75.3555063101,0.0712066665292,0.36269044876098633,28,6.231024742126465,198.89469242095947,80,-0.0438625067472,0.0,-1323.54575712,2.02502131462,0.022069931030273438,0.0438625278473,7.57627242829,-26782.4057223,-822.925021581,0.10263228416442871
-63.1021872821,1.33173053281,-3.81469744681e-09,-74.9093974867,0.0822662040591,0.4092884063720703,29,6.76256537437439,205.66048383712769,80,-0.152632415295,0.0,-79.3968919759,1.98367488384,0.03177523612976074,0.15263241148,7.26940819009,-82.6765160995,-62.6104688364,0.10817480087280273
0.997629785164,1.35723158326,5.36441824295e-09,-76.8691188612,0.0732901319861,0.410050630569458,30,7.08181357383728,212.74670886993408,80,-0.0586497709155,0.0,-79.1075662453,1.70274662971,0.024215221405029297,0.0586497762799,5.48900296487,-81.8955572376,-62.3849359818,0.11228060722351074
0.997061532421,1.39478873031,7.62939489363e-09,-75.2864780937,0.0937366560102,0.39727044105529785,31,6.883623838424683,219.6332368850708,80,-0.0651568099856,0.0,-78.105966729,1.82462501526,0.023940563201904297,0.065156817615,6.20046950166,-82.3380081793,-61.4955927442,0.11134791374206543
0.997135910931,1.43210034296,-2.24113456682e-08,-74.0687527451,0.0719639062881,0.4069490432739258,32,6.941216468811035,226.5775556564331,80,-0.062055721879,0.0,-77.609088485,2.04697608948,0.023003578186035156,0.0620556994677,7.74444714762,-81.8210145137,-61.110752404,0.10695552825927734
-0.000219141904129,4004.63122057,2.22921379134e-08,-71.5979463367,0.0928568616509,0.40158796310424805,33,6.832991123199463,233.41362762451172,80,-0.0448346324265,0.0,-717.276606772,2.11738276482,0.024102210998535156,0.0448346547186,8.30936145047,-26802.2744582,-451.821459228,0.10852313041687012
-17.3120049294,1.51348972182,-0.0,-72.9081154574,0.0702481195331,0.3995027542114258,34,6.843277454376221,240.2600920200348,80,-0.144877925515,0.0,-76.9511580814,2.07567405701,0.02252507209777832,0.144877925515,7.96991682715,-79.6553127082,-60.5381574434,0.10609745979309082
0.996733762096,1.65596896712,-2.40802773277e-08,-72.8516352829,0.0769704207778,0.40602540969848633,35,6.60620641708374,246.86940169334412,80,-0.0524024814367,0.0,-76.8377673472,1.8859347105,0.02376270294189453,0.0524024573565,6.59251365478,-81.3305447904,-60.4522845458,0.1095116138458252
-0.000223276785135,3895.33232828,-1.43051144263e-08,-71.9813827618,0.0678742676973,0.3646271228790283,36,6.371438264846802,253.24371719360352,80,-0.0314770266414,0.0,-698.875377333,1.9079477787,0.022054433822631836,0.0314770123363,6.73924417684,-25200.6916069,-440.21170432,0.10798978805541992
-17.1345275982,1.54314686108,-3.81469744681e-09,-72.1051003734,0.099781230092,0.37319469451904297,37,8.57470154762268,261.82138419151306,80,-0.194346353412,0.0,-75.6428615284,1.77847242355,0.022185087203979492,0.194346349597,5.9208050247,-78.8057040631,-59.5661568269,0.10936284065246582
0.997515985106,1.3304378091,1.21593473068e-08,-71.768122054,0.0718191564083,0.36145591735839844,38,5.934394836425781,267.7586500644684,80,-0.0642736852169,0.0,-75.3948214195,1.4385124445,0.021722793579101562,0.0642736973763,4.21442196521,-78.335817216,-59.2504493285,0.10349249839782715
0.996726455767,1.49485864696,-9.53674361703e-10,-69.5653018736,0.0644259229302,0.3998534679412842,39,7.173525333404541,274.935387134552,80,-0.0768450796604,0.0,-73.8931008371,1.64765954018,0.024113178253173828,0.0768450787067,5.19480735025,-76.8114543813,-57.9949786076,0.10852789878845215
0.995477729596,1.70358463823,-3.81469744681e-09,-68.2190603467,0.0774947330356,0.4154846668243408,40,7.32745099067688,282.2662889957428,80,-0.089710585773,0.0,-72.5853562771,1.71394574642,0.02424764633178711,0.0897105819583,5.55082045422,-77.5001120531,-56.9062757969,0.10926198959350586
0.995633045398,1.56818255511,-3.81469744681e-09,-66.8973688376,0.0672443136573,0.4451637268066406,41,7.155624151229858,289.4247992038727,80,-0.0745586752892,0.0,-71.4166536547,1.80240726471,0.029995203018188477,0.0745586714745,6.06422810995,-74.4360507892,-56.0653945903,0.1087188720703125
0.995428664568,1.76069869541,-1.66893006082e-08,-67.6791774344,0.0885715782642,0.4163835048675537,42,6.981640100479126,296.4096622467041,80,-0.0882261693478,0.0,-71.0589731648,1.9966429472,0.02532958984375,0.0882261526585,7.36429223749,-75.859160228,-55.8090418439,0.11033439636230469
-0.000158407435837,3280.90750591,-2.05636023765e-08,-64.6216652231,0.0991613194346,0.4056522846221924,43,7.058481693267822,303.4713234901428,80,-0.0831883996725,0.0,-438.724066426,2.0067281723,0.026918888092041016,0.0831883791089,7.43893856224,-29600.0644513,-280.228624576,0.10599756240844727
-6.45050341706,1.75869852219,7.62939489363e-09,-66.1489974093,0.0956429094076,0.41252970695495605,44,6.813172817230225,310.28908348083496,80,-0.46153780818,0.0,-70.2639362618,1.99186062813,0.027152061462402344,0.461537815809,7.32915792102,-74.6323778915,-55.1673590787,0.10729527473449707
0.995997434213,1.60314804297,-4.76837147545e-09,-65.9214950584,0.083622418344,0.40423583984375,45,6.991701364517212,317.2838079929352,80,-0.0458300746977,0.0,-70.4631929112,1.88681197166,0.023674488067626953,0.0458300699294,6.59829954846,-73.3363979334,-55.1888466439,0.10924243927001953
0.994899928616,1.84918480591,-9.53674361703e-10,-64.4075234476,0.09636759758,0.36308765411376953,46,5.843765497207642,323.1305911540985,80,-0.0831391438842,0.0,-69.9147585508,1.8343757391,0.021996021270751953,0.0831391429305,6.26122428765,-75.9376706232,-54.7244109242,0.10245108604431152
0.995031405752,1.67121173115,-7.15255721317e-09,-66.3126390027,0.0845267251134,0.3622777462005615,47,5.8772759437561035,329.01074981689453,80,-0.0966646596789,0.0,-69.5650628059,1.84201991558,0.021967649459838867,0.0966646525264,6.30926959054,-73.8250823567,-54.5098634775,0.10268926620483398
0.995615028598,1.43794409198,-1.90734872341e-09,-64.5203524898,0.0721127763391,0.574617862701416,48,8.063184261322021,337.0798444747925,80,-0.10890775919,0.0,-68.9899021978,1.83612442017,0.05873441696166992,0.108907757282,6.27218275067,-72.1358627389,-54.03997879,0.2979118824005127
0.99275545288,1.98552715124,3.81469744681e-09,-63.9143815816,0.0796981304884,0.3635227680206299,49,6.406298398971558,343.4889991283417,80,-0.0674245283008,0.0,-69.6567660385,1.79197442532,0.02154541015625,0.0674245321155,6.00128987516,-73.3647477256,-54.4315252055,0.10697436332702637
0.993537184915,1.36574915455,4.76837147545e-09,-63.3122329764,0.079320192337,0.41512632369995117,50,6.848917484283447,350.34094285964966,80,-0.205446511507,0.0,-66.7372354054,1.7644765377,0.024808645248413086,0.205446516275,5.8385153154,-70.4203207269,-52.286671173,0.10780835151672363
0.991691488616,2.163189675,-4.33921805154e-08,-63.0203552741,0.0869606882334,0.43881821632385254,51,6.820978879928589,357.1666078567505,80,-0.105717480183,0.0,-67.5574113605,1.74035072327,0.022893428802490234,0.10571743679,5.69934196402,-72.8231472824,-52.8090629393,0.10816335678100586
0.991573641794,1.98433922577,1.71661369563e-08,-61.3765004403,0.0744808986783,0.40018701553344727,52,6.831977605819702,364.0018095970154,80,-0.143719121814,0.0,-65.5283887027,1.6914870739,0.024426937103271484,0.14371913898,5.42754586869,-70.2295368834,-51.3335081436,0.10903000831604004
0.99317584261,1.68425617685,1.621246426e-08,-60.705544318,0.0929147973657,0.38999032974243164,53,7.087298393249512,371.09218192100525,80,-0.0676892697811,0.0,-65.2631343728,1.66834688187,0.023583173751831055,0.0676892859936,5.30339341081,-68.5281412539,-51.1755539665,0.11045265197753906
0.993542323033,1.71540307171,-1.90734872341e-09,-60.0663261949,0.099930331111,0.3978538513183594,54,6.907651424407959,378.00315117836,80,-0.084151647985,0.0,-64.4820043241,1.62504577637,0.022995471954345703,0.0841516460776,5.07865151408,-67.8319716245,-50.6643222727,0.10728335380554199
0.990618179545,1.86882349096,1.90734872341e-09,-58.911655567,0.0987964123487,0.42533397674560547,55,6.8388917446136475,384.84517788887024,80,-0.121900126338,0.0,-63.2903445003,1.51696681976,0.026754140853881836,0.121900128245,4.55837782345,-69.1286766225,-49.7685914317,0.10892200469970703
0.989682443684,2.10375474542,-4.58955762284e-09,-58.0161520934,0.0923361331224,0.40323829650878906,56,6.842773914337158,391.69094800949097,80,-7.814245224,0.0,-64.976956546,1.36796426773,0.022743940353393555,7.81424521941,3.92734752399,-68.8860460495,-50.9276402996,0.10775971412658691
0.9893224148,2.23394117606,-1.14440918964e-08,-57.7118668081,0.0649871006608,0.3621044158935547,57,5.868755578994751,397.56263065338135,80,-0.083761908114,0.0,-63.4741157175,1.40459704399,0.0214993953704834,0.0837618966699,4.07388481411,-68.1346858247,-49.895688314,0.10292458534240723
0.988792852422,2.26113399669,1.69277196704e-08,-58.2833026668,0.0855903178453,0.36473965644836426,58,6.440582036972046,404.0060896873474,80,-0.0724531859159,0.0,-63.5524794451,1.29023492336,0.0215914249420166,0.0724532028437,3.63364008244,-69.3470692769,-49.9703692817,0.10215187072753906
0.990280350776,1.93861134699,9.53674361703e-10,-56.748943182,0.0860735476017,0.5399274826049805,59,7.625072479248047,411.6353850364685,80,-0.154163703322,0.0,-61.8272880985,1.13869893551,0.03813791275024414,0.154163704276,3.12270288319,-65.5444577166,-48.670023483,0.31555652618408203
0.990245539299,1.91228755482,5.24520871181e-09,-58.8959048515,0.0715889111161,0.36206746101379395,60,6.180611848831177,417.8188395500183,80,-87.4755783081,0.0,-62.4756850871,0.830547690392,0.021614551544189453,87.4755783134,2.29457511292,-66.6914044421,-49.1182316434,0.10365033149719238
0.989416664012,2.08331845108,-4.76837180852e-10,-56.7340622612,0.0910952091217,0.4083740711212158,61,6.750299453735352,424.5737102031708,80,-3.43725204468,0.0,-62.3075619246,0.922268033028,0.023695707321166992,3.4372520442,2.51498800216,-68.1379135979,-49.0231973868,0.10767745971679688
0.988400672437,2.14975524722,4.17232515204e-09,-59.5548475561,0.0616075657308,0.44809436798095703,62,6.90031361579895,431.4772136211395,80,-25.3177394867,0.0,-64.5784225903,1.0250313282,0.026334762573242188,25.3177394909,2.78718277662,-69.6221878426,-50.5570162237,0.11216020584106445
0.989139187741,2.37179397418,1.02519992495e-08,-60.1256544723,0.0624215193093,0.4061758518218994,63,6.860764026641846,438.3419568538666,80,-5.10663986206,0.0,-66.0927107927,1.15698492527,0.022909879684448242,5.10663987231,3.18032987367,-71.7856234449,-51.6283182818,0.10837173461914062
0.991191086015,2.20005808509,-1.23977663691e-08,-61.9267007212,0.0466899350286,0.4088451862335205,64,6.978853940963745,445.3239712715149,80,-0.385956287384,0.0,-67.0644620376,1.25936043262,0.02322673797607422,0.385956274986,3.52316746368,-73.4379937166,-52.3115232205,0.10744595527648926
0.99064116979,2.15644404911,2.81333925045e-08,-61.5100343546,0.0726461783051,0.4120290279388428,65,6.688522100448608,452.01538467407227,80,-0.0903531312943,0.0,-66.6074159138,1.2194019556,0.02683258056640625,0.0903531594276,3.38516265059,-73.313419855,-52.0074990909,0.10973763465881348
0.989830779149,2.04835404726,1.33514408418e-08,-59.749948809,0.0920598655939,0.410358190536499,66,6.740403890609741,458.7600290775299,80,-0.11377299577,0.0,-65.7779517947,1.03348517418,0.024718284606933594,0.113773009121,2.81084506829,-70.0807258655,-51.2207932788,0.10661554336547852
0.990819752617,2.13691223065,-1.90734872341e-09,-60.7534052298,0.0784859582782,0.4117279052734375,67,6.860541343688965,465.62364864349365,80,-9.44001197815,0.0,-67.1053650739,0.8149061203,0.023952960968017578,9.44001197624,2.25896359157,-72.6717255405,-52.2501779523,0.10823965072631836
0.991091162843,2.0924896386,-2.14576729718e-08,-60.8255831427,0.0691685155034,0.3646373748779297,68,5.91723370552063,471.54374051094055,80,-0.130351319909,0.0,-65.8446431681,0.852188706398,0.021511316299438477,0.130351298451,2.34477326001,-70.4821986342,-51.3607952748,0.1050260066986084
0.990574717803,2.15173879452,-3.4570692975e-09,-62.073257164,0.0865139663219,0.36378979682922363,69,6.162842035293579,477.70938873291016,80,-3.0238134861,0.0,-67.1570214814,0.780528068542,0.021493911743164062,3.02381348264,2.18262453659,-71.6094012174,-52.2902201407,0.1054542064666748
0.992965990653,1.69210876103,4.76837147545e-09,-62.3279813297,0.0722401589155,0.5093998908996582,70,7.792157173156738,485.50553798675537,80,-0.0717613250017,0.0,-66.2522376497,0.796700358391,0.03075098991394043,0.0717613297701,2.21820954317,-70.7357482405,-51.645921849,0.3009333610534668
0.991120478456,2.19563900239,-3.71932991072e-08,-61.3197803065,0.0927764773369,0.3630194664001465,71,5.88993501663208,491.39842462539673,80,-0.0363293997943,0.0,-66.7952832872,0.751252293587,0.02129840850830078,0.036329362601,2.11965278283,-72.4458775769,-52.0020731918,0.10550832748413086
0.991229960715,2.1799763328,5.72204594818e-09,-61.7759999969,0.0915464907885,0.44678354263305664,72,6.871235370635986,498.2730567455292,80,-0.0486929491162,0.0,-67.2287372053,0.679600000381,0.02307605743408203,0.0486929548383,1.97308833978,-72.9135066201,-52.2131422395,0.10889673233032227
0.992652289336,1.96532348071,-4.19616696945e-08,-61.9890014308,0.0717455148697,0.40874695777893066,73,6.795011758804321,505.0715253353119,80,-0.0470925569534,0.0,-67.5643863987,0.609744668007,0.024161100387573242,0.0470925149918,1.83996153775,-72.2154341914,-52.5017862281,0.10738945007324219
0.992321769519,1.895381792,-5.48362732999e-09,-64.4642019617,0.0694041103125,0.40169525146484375,74,6.776828289031982,511.8516068458557,80,-0.0757483989,0.0,-68.127827664,0.474465608597,0.02375054359436035,0.0757483934164,1.60715511809,-73.446924021,-52.8228920928,0.10883760452270508
0.992372783675,1.88749144873,-1.621246426e-08,-63.2329378932,0.0940699204803,0.4066355228424072,75,7.150192975997925,519.0049896240234,80,-1.53390777111,0.0,-68.3885581343,0.410863876343,0.024528026580810547,1.5339077549,1.50812005177,-72.1795986179,-53.0507046503,0.11172676086425781
0.993148465073,1.85871522626,-1.28746036054e-08,-63.4821761858,0.0738568231463,0.4101409912109375,76,6.733895778656006,525.7422392368317,80,-0.0200014542788,0.0,-68.1711501225,0.396680355072,0.02391219139099121,0.0200014414042,1.48688058025,-73.6906163825,-52.8960912497,0.1130380630493164
0.990021204131,2.21128565908,-1.43051148704e-09,-61.3860222442,0.072080373764,0.40097999572753906,77,6.980489253997803,532.726167678833,80,-0.0850355699658,0.0,-67.1920607188,0.316031932831,0.022887468338012695,0.0850355685353,1.37167405636,-72.3693489074,-52.2390851715,0.11238884925842285
0.993098152847,1.69464857681,-5.72204594818e-09,-63.6923378605,0.0546172223985,0.4129042625427246,78,6.582586765289307,539.3117923736572,80,-0.152104109526,0.0,-68.1816075872,0.270067453384,0.024221420288085938,0.152104103804,1.31005281525,-71.4931074757,-52.9137591331,0.10828495025634766
0.9907648691,2.08000376892,9.5367429509e-09,-63.5956155803,0.0594422593713,0.3634834289550781,79,5.797576427459717,545.1124124526978,80,-0.0106079075485,0.0,-68.3232587396,0.245623350143,0.021545886993408203,0.0106079170853,1.27841796691,-73.8574611522,-53.0180783368,0.1047213077545166
0.990213243362,2.10056062832,1.23977663691e-08,-62.6515654457,0.0951695889235,0.36322665214538574,80,6.173741579055786,551.2893526554108,80,-0.0636064112186,0.0,-67.32551934,0.20839869976,0.021706581115722656,0.0636064236164,1.23170415182,-72.0000532707,-52.3934870532,0.10530400276184082
0.992159691535,1.80229529818,3.78489506403e-09,-65.4915964851,0.0644388571382,0.58595871925354,81,9.773841857910156,561.0678226947784,80,-317.080230713,0.0,-69.7368679284,0.159440159798,0.03774309158325195,317.080230717,1.1728540763,-73.5843227965,-54.0480052011,0.31290173530578613
0.992888216647,1.85883279613,2.09808348473e-08,-63.7205644388,0.0893435701728,0.36302804946899414,82,5.844345331192017,566.9151725769043,80,-0.0826046913862,0.0,-68.8218372226,0.169223666191,0.021486997604370117,0.0826047123671,1.18438501619,-72.7324266033,-53.4354060475,0.10126781463623047
0.991762883123,2.03942382046,9.53674361703e-10,-65.1601308503,0.0890092328191,0.3971116542816162,83,6.283147811889648,573.2011775970459,80,-0.344947010279,0.0,-69.9787979597,0.0728124380112,0.0244903564453125,0.344947011232,1.07552878968,-76.5425985048,-54.1926701125,0.10495424270629883
0.992074771583,1.95909075489,-1.35898590159e-08,-63.928870246,0.0898416414857,0.5071485042572021,84,6.521029710769653,579.7251853942871,80,-1440.06604004,0.0,-70.3660618125,0.028132557869,0.04682755470275879,1440.06604003,1.0285320154,-74.7079059603,-54.5887138786,0.17227554321289062
0.990644116912,2.17315285938,7.62939489363e-09,-63.7660745664,0.0687204152346,0.40107178688049316,85,6.720729112625122,586.4489510059357,80,-0.113030269742,0.0,-68.8855511792,0.0276428461075,0.022795438766479492,0.113030277371,1.02802845448,-74.488641988,-53.4701141565,0.11160945892333984
0.992575580618,1.82625422545,-9.53674361703e-10,-66.8213601839,0.0977881774306,0.39955806732177734,86,7.170637369155884,593.6227369308472,80,-11618.9921875,0.0,-70.7647840857,-0.0360865592957,0.024148941040039062,11618.9921875,0.964556798512,-74.7489915835,-54.8066028608,0.10646629333496094
0.992641946032,1.87774069066,1.14440918964e-08,-65.1146239594,0.0988956466317,0.3944427967071533,87,6.758239269256592,600.3844544887543,80,-0.0755733773112,0.0,-69.7390378809,-0.0424041748047,0.02278733253479004,0.0755733887553,0.958482307875,-74.7434889681,-54.1598952496,0.10779213905334473
0.993111637941,1.70453696531,3.33786021045e-09,-66.2951569585,0.0646067038178,0.40293288230895996,88,6.624088287353516,607.0117254257202,80,-0.316471844912,0.0,-70.6199759888,-0.0859171152115,0.024240970611572266,0.316471848249,0.917670288976,-75.6931800349,-54.6886394298,0.1112217903137207
0.991266730944,2.11539353434,1.43051144263e-08,-64.2768359933,0.0895984247327,0.3892097473144531,89,6.777972936630249,613.7933254241943,80,-0.0527131147683,0.0,-70.3645301312,-0.101060390472,0.023481369018554688,0.0527131290734,0.903878445591,-75.3745826538,-54.5578950856,0.10725021362304688
0.993501310305,1.76648184344,-8.10623212999e-09,-66.3947685342,0.064180098474,0.4073798656463623,90,6.539802074432373,620.3365092277527,80,-0.0110568124801,0.0,-70.7912987863,-0.226728320122,0.02403402328491211,0.0110568043739,0.797137319044,-76.296521951,-54.827522582,0.1087348461151123
0.993465722677,1.71471752364,-1.19209291327e-08,-67.2245328704,0.0203902516514,0.36515045166015625,91,5.953428506851196,626.2928111553192,80,-0.0415409170091,0.0,-71.4128787321,-0.267374753952,0.02203655242919922,0.0415409050882,0.765386186215,-74.9798147604,-55.2943729423,0.11060833930969238
0.992145721157,2.0432714654,-1.33514408418e-08,-66.6034010988,0.073241174221,0.36536097526550293,92,7.862952470779419,634.1586065292358,80,-0.0414497070014,0.0,-71.1342457628,-0.278309702873,0.021825313568115234,0.04144969365,0.757062320827,-75.5208880799,-55.1031276332,0.10666704177856445
0.993593734988,1.71262666096,-2.38418582654e-08,-65.993631486,0.0338644348085,0.47132420539855957,93,6.072333097457886,640.2342395782471,80,-0.0108955539763,0.0,-71.0037375725,-0.390927314758,0.023385286331176758,0.0108955301344,0.676429320681,-74.63194511,-54.9705235258,0.20156216621398926
