# trial, step, v_x_car, v_y_car, x_car, y_car, v_x_ped_0,v_y_ped_0,x_ped_0,y_ped_0,a_x_0,a_y_0,noise_v_x_0,noise_v_y_0,noise_x_0,noise_y_0,reward
0.000000000000000000e+00,0.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.388300000000000267e+01,0.000000000000000000e+00,1.255065223654830420e-02,9.920311876439793508e-01,-4.993724673881725917e-01,-3.900398440617800944e+00,1.255065223654830420e-01,-7.968812356020607557e-02,-2.794155277354676281e-02,-6.731174860181000641e-01,-6.611696455453105470e-01,-5.756355106664580168e-01,-1.111659223629014148e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.276600000000000534e+01,0.000000000000000000e+00,-8.132006618419587024e-03,9.968633566149600611e-01,-4.991515351072661755e-01,-3.800953713404854106e+00,-2.068265885496788914e-01,4.832168970980726952e-02,-1.436672911436356892e-01,-4.392171953447523425e-01,-7.277034339914982830e-01,-1.270183496850274096e+00,-1.051431363461751367e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.164900000000000446e+01,0.000000000000000000e+00,4.066537926613159049e-02,9.888421052710897330e-01,-4.975248664748805894e-01,-3.701668440310551755e+00,4.879738588455116988e-01,-8.021251343870307304e-02,-6.219493904301593989e-01,-7.562630641613232729e-01,-7.647894383973962151e-01,-6.494086728199126579e-01,-1.096608126126892735e+00
0.000000000000000000e+00,3.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-3.053200000000000358e+01,0.000000000000000000e+00,7.457065335912554938e-02,9.500687790668215227e-01,-4.917630648436177587e-01,-3.604722896093656370e+00,3.390527409299396444e-01,-3.877332620426822141e-01,-3.316412395792383005e-01,-1.179261209219986672e-01,-1.239385369501519452e-01,-3.434193107483919372e-01,-1.743287232712125379e+00
0.000000000000000000e+00,4.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.941500000000000270e+01,0.000000000000000000e+00,-1.968607049968368328e-02,9.866759383775526304e-01,-4.890188357006456377e-01,-3.507885660221437440e+00,-9.425672385880923265e-01,3.660715931073111884e-01,-5.343629797470976772e-01,-5.093066541537937253e-01,-1.049726351368248434e+00,-8.644555402197472427e-01,-1.765605510395416022e+00
0.000000000000000000e+00,5.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.829800000000000182e+01,0.000000000000000000e+00,8.241034495400589854e-03,1.009228029169983332e+00,-4.895910875008597785e-01,-3.408090461844060837e+00,2.792710499508427313e-01,2.255209079243067904e-01,-3.653254394687313056e-01,-6.409035279080010916e-01,2.145066409200109270e-01,-1.141807980593727345e+00,-1.458363446017539866e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.718100000000000094e+01,0.000000000000000000e+00,-6.035382369804005720e-03,1.015211528288130438e+00,-4.894808048945799572e-01,-3.306868483971155293e+00,-1.427641686520459419e-01,5.983499118147024565e-02,-6.888394573030819368e-01,-6.706941426233365977e-01,-1.575936217813500573e-02,-5.126894110445845421e-01,-1.106083782582988340e+00
0.000000000000000000e+00,7.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.606400000000000006e+01,0.000000000000000000e+00,-1.267693271977143529e-02,1.000211861490704512e+00,-4.904164206490587152e-01,-3.206097314482213356e+00,-6.641550349967430267e-02,-1.499966679742590903e-01,-3.273273523078134017e-01,-6.214698500308670770e-01,-9.800368721733401234e-01,-9.099931571641574068e-01,-1.081995784446332376e+00
0.000000000000000000e+00,8.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.494699999999999918e+01,0.000000000000000000e+00,-3.405108419550634258e-02,9.882792334289083325e-01,-4.927528214948225793e-01,-3.106672759736232692e+00,-2.137415147573490937e-01,-1.193262806179619107e-01,-7.760581215707864633e-01,-6.798038781456200441e-01,-6.042614389888401050e-02,-5.206675839560452879e-01,-1.177375442900772784e+00
0.000000000000000000e+00,9.000000000000000000e+00,1.116999999999999993e+01,0.000000000000000000e+00,-2.382999999999999829e+01,0.000000000000000000e+00,-4.814689467596260791e-02,9.545883276299322873e-01,-4.968627204383960216e-01,-3.009529381683290872e+00,-1.409581048045626395e-01,-3.369090579897598969e-01,-5.402462503217381196e-01,-8.604244193521491946e-01,-3.870072217165763662e-01,-1.125884533932162368e+00,-1.529245200330972887e+00
